datetime	u_wind	v_wind	Tair	RelHum	SolRad	AirPres	CC
2010-11-19 09:00:00	-6.06	-3.668	1.16	80.625	20.68	1024.838	0.94
2010-11-19 10:00:00	-4.992	-3.448	1.427	79	105.186	1024.954	0.9
2010-11-19 11:00:00	-5.096	-3.929	1.81	77.167	171.658	1024.992	0.84
2010-11-19 12:00:00	-5.369	-4.824	1.975	76.375	193.525	1025.054	0.76
2010-11-19 13:00:00	-5.463	-5.581	1.895	78	190.183	1024.908	0.68
2010-11-19 14:00:00	-5.164	-6.121	1.695	79.375	103.516	1024.617	0.67
2010-11-19 15:00:00	-4.918	-5.937	1.267	81.458	16.777	1024.308	0.75
2010-11-19 16:00:00	-4.251	-5.38	0.962	82.917	1.69	1024.2	0.84
2010-11-19 17:00:00	-4.452	-5.011	0.86	84	0	1024.108	0.9
2010-11-19 18:00:00	-4.047	-4.894	0.963	83.542	0	1023.954	0.94
2010-11-19 19:00:00	-4.204	-5.528	1.173	83	0	1023.946	0.98
2010-11-19 20:00:00	-4.161	-3.455	1.072	83	0.198	1023.954	1
2010-11-19 21:00:00	-5.028	-2.719	0.812	83.917	0.263	1023.992	1
2010-11-19 22:00:00	-5.213	-2.502	0.313	85.458	0.372	1024.008	1
2010-11-19 23:00:00	-5.151	-1.963	-0.218	86.917	0.707	1023.946	1
2010-11-20 00:00:00	-4.754	-1.789	-0.628	88.458	0.813	1023.954	1
2010-11-20 01:00:00	-3.953	-1.832	-1.047	89.458	0.887	1023.9	1
2010-11-20 02:00:00	-3.493	-2.652	-1.24	90.917	1.264	1023.854	1
2010-11-20 03:00:00	-3.473	-2.731	-1.238	92	1.205	1023.846	1
2010-11-20 04:00:00	-2.628	-3.011	-1.25	92.917	1.086	1023.808	1
2010-11-20 05:00:00	-2.604	-2.962	-1.09	94.458	0.952	1023.608	1
2010-11-20 06:00:00	-3.003	-2.754	-0.657	95	0.788	1023.454	1
2010-11-20 07:00:00	-3.942	-2.374	-0.123	95	0.6	1023.446	1
2010-11-20 08:00:00	-4.318	-2.211	0.107	95.458	0.798	1023.638	1
2010-11-20 09:00:00	-4.703	-2.102	0.25	96	5.7	1023.937	1
2010-11-20 10:00:00	-5.226	-2.202	0.367	96	15.048	1024.146	1
2010-11-20 11:00:00	-5.305	-2.417	0.522	96	20.779	1024.246	1
2010-11-20 12:00:00	-4.906	-2.242	0.707	96	29.092	1024.162	1
2010-11-20 13:00:00	-5.121	-2.462	0.957	96	21.353	1023.954	1
2010-11-20 14:00:00	-5.285	-2.544	1.147	96	19.782	1023.763	1
2010-11-20 15:00:00	-5.366	-2.431	1.25	96	9.632	1023.6	1
2010-11-20 16:00:00	-5.425	-2.572	1.428	96	0.882	1023.6	1
2010-11-20 17:00:00	-5.403	-2.073	1.53	96	0.411	1023.646	1
2010-11-20 18:00:00	-4.97	-1.741	1.45	96	0.526	1023.837	1
2010-11-20 19:00:00	-4.611	-2.132	1.313	96	0.555	1024	1
2010-11-20 20:00:00	-4.043	-2.181	1.35	96	0.607	1024	1
2010-11-20 21:00:00	-3.776	-2.091	1.525	96	0.629	1024.046	1
2010-11-20 22:00:00	-3.442	-2.339	1.773	96	1.422	1024.054	1
2010-11-20 23:00:00	-3.307	-1.994	1.992	96	1.388	1024	1
2010-11-21 00:00:00	-3.324	-1.998	2.087	96	1.125	1024	1
2010-11-21 01:00:00	-2.803	-2.433	2.017	96.458	0.655	1023.908	1
2010-11-21 02:00:00	-2.605	-2.354	1.945	96.542	0.572	1023.754	1
2010-11-21 03:00:00	-3.017	-2.525	2.008	96.458	0.61	1023.563	1
2010-11-21 04:00:00	-2.858	-2.625	1.992	97	0.589	1023.308	1
2010-11-21 05:00:00	-2.876	-2.612	1.963	97	0.57	1023.154	1
2010-11-21 06:00:00	-3.07	-2.721	1.905	97	0.614	1023.054	1
2010-11-21 07:00:00	-3.25	-2.603	1.865	97	0.699	1023.046	1
2010-11-21 08:00:00	-3.136	-2.347	1.823	97	0.897	1023.283	1
2010-11-21 09:00:00	-3.127	-2.496	1.745	97	2.969	1023.592	1
2010-11-21 10:00:00	-3.271	-2.781	1.567	97	6.755	1023.792	1
2010-11-21 11:00:00	-3.262	-2.821	1.58	96.542	12.433	1023.9	1
2010-11-21 12:00:00	-3.369	-2.76	1.787	96	20.1	1023.9	1
2010-11-21 13:00:00	-3.63	-2.927	1.817	95.542	22.541	1023.854	1
2010-11-21 14:00:00	-3.068	-3.388	1.8	94.542	13.515	1023.8	1
2010-11-21 15:00:00	-2.512	-3.409	1.737	94	5.759	1023.708	1
2010-11-21 16:00:00	-2.975	-3.264	1.513	94.458	0.927	1023.646	1
2010-11-21 17:00:00	-3.231	-3.736	1.195	95	0.144	1023.608	1
2010-11-21 18:00:00	-3.585	-3.546	1.182	94.542	0.545	1023.546	1
2010-11-21 19:00:00	-3.828	-3.06	1.072	93.542	0.592	1023.554	1
2010-11-21 20:00:00	-4.076	-3.074	1.225	92.542	1.09	1023.454	1
2010-11-21 21:00:00	-3.869	-3.828	1.023	92	1.19	1023.446	1
2010-11-21 22:00:00	-2.571	-3.492	0.912	91.083	0.838	1023.454	1
2010-11-21 23:00:00	-2.97	-3.664	0.508	90	0.848	1023.308	1
2010-11-22 00:00:00	-2.236	-3.203	0.392	90	0.773	1023.108	1
2010-11-22 01:00:00	-3.833	-3.219	0.318	90	1.249	1022.862	1
2010-11-22 02:00:00	-3.775	-3.787	0.082	90.458	1.026	1022.608	1
2010-11-22 03:00:00	-3.678	-3.307	-0.15	91.458	1.1	1022.362	1
2010-11-22 04:00:00	-2.852	-2.741	-0.198	92	1.16	1021.925	1
2010-11-22 05:00:00	-2.669	-2.554	-0.062	92.458	1.194	1021.371	1
2010-11-22 06:00:00	-3.732	-2.82	-0.083	93	1.185	1020.917	1
2010-11-22 07:00:00	-3.417	-2.463	-0.118	93	1.21	1020.471	1
2010-11-22 08:00:00	-3.889	-1.793	-0.072	93	1.145	1020.108	1
2010-11-22 09:00:00	-3.297	-2.208	-0.018	93.458	4.63	1019.908	1
2010-11-22 10:00:00	-2.979	-2.713	0.132	94	12.629	1019.663	1
2010-11-22 11:00:00	-3.11	-2.722	0.187	94	27.253	1019.179	1
2010-11-22 12:00:00	-2.778	-2.577	0.335	94	29.51	1018.525	1
2010-11-22 13:00:00	-2.412	-2.778	0.437	94	21.714	1017.971	1
2010-11-22 14:00:00	-2.561	-2.929	0.567	94.458	21.715	1017.379	1
2010-11-22 15:00:00	-2.547	-3.081	0.585	95	7.162	1016.679	1
2010-11-22 16:00:00	-2.576	-3.085	0.707	95	0.783	1016.117	1
2010-11-22 17:00:00	-2.882	-2.741	0.703	95	0.689	1015.671	1
2010-11-22 18:00:00	-2.203	-2.419	0.58	95.458	0.416	1015.171	1
2010-11-22 19:00:00	-2.46	-2.818	0.632	96	0.421	1014.579	1
2010-11-22 20:00:00	-2.888	-2.685	0.778	96	0.578	1013.971	1
2010-11-22 21:00:00	-2.943	-2.448	0.875	95.542	0.83	1013.654	1
2010-11-22 22:00:00	-3.247	-2.413	0.863	95	1.14	1013.417	1
2010-11-22 23:00:00	-3.346	-2.594	0.825	95	1.353	1012.971	1
2010-11-23 00:00:00	-3.19	-2.783	0.915	94.542	1.427	1012.471	1
2010-11-23 01:00:00	-3.833	-3.203	1.065	94	1.507	1011.879	1
2010-11-23 02:00:00	-4.585	-3.572	1.203	93.542	1.358	1011.225	1
2010-11-23 03:00:00	-5.409	-3.572	1.178	92.542	1.095	1010.671	1
2010-11-23 04:00:00	-5.425	-3.363	1.148	91.542	1.17	1010.171	1
2010-11-23 05:00:00	-4.864	-3.786	1.032	90.083	1.165	1009.717	1
2010-11-23 06:00:00	-4.928	-4.194	0.715	86.708	1.264	1009.362	1
2010-11-23 07:00:00	-5.133	-4.19	0.377	84.917	0.952	1009.063	1
2010-11-23 08:00:00	-5.75	-4.205	0.213	85.083	1.12	1008.763	1
2010-11-23 09:00:00	-7.054	-4.747	0.205	84	15.431	1008.371	1
2010-11-23 10:00:00	-6.992	-4.846	-0.097	81.25	29.073	1008.054	1
2010-11-23 11:00:00	-7.748	-4.55	-0.578	77.542	25.038	1007.908	1
2010-11-23 12:00:00	-8.569	-4.265	-0.58	76.083	43.288	1007.525	1
2010-11-23 13:00:00	-9.219	-5.219	-0.478	72.708	66.545	1007.063	1
2010-11-23 14:00:00	-9.163	-5.969	-0.385	69.542	47.262	1006.717	1
2010-11-23 15:00:00	-8.413	-5.696	-0.232	68.083	17.234	1006.225	1
2010-11-23 16:00:00	-7.229	-8.046	-0.392	68.375	1.066	1005.671	1
2010-11-23 17:00:00	-7.386	-8.973	-1.108	70.917	0.218	1005.263	1
2010-11-23 18:00:00	-7.323	-9.209	-1.205	72.917	0.124	1004.825	1
2010-11-23 19:00:00	-6.628	-8.796	-1.018	74.458	0.198	1004.087	1
2010-11-23 20:00:00	-6.887	-9.826	-1.027	76.375	0.174	1003.463	1
2010-11-23 21:00:00	-6.239	-9.368	-0.86	78.917	0.292	1002.979	1
2010-11-23 22:00:00	-6.952	-7.899	-1	81.833	0.481	1002.417	1
2010-11-23 23:00:00	-7.245	-7.173	-1.435	85.833	0.639	1002.108	1
2010-11-24 00:00:00	-6.206	-6.454	-2.007	88.917	0.714	1001.862	1
2010-11-24 01:00:00	-6.155	-5.797	-2.183	90.458	0.962	1001.563	1
2010-11-24 02:00:00	-6.627	-5.585	-2.215	91.458	0.877	1001.308	1
2010-11-24 03:00:00	-6.677	-6.038	-2.198	92	0.709	1001.063	1
2010-11-24 04:00:00	-7.101	-6.547	-2.188	92	0.699	1000.808	1
2010-11-24 05:00:00	-6.401	-7.223	-2.398	91.542	0.61	1000.517	1
2010-11-24 06:00:00	-6.102	-6.928	-2.29	91	0.53	1000.163	1
2010-11-24 07:00:00	-6.632	-7.112	-1.885	91	0.555	1000.046	1
2010-11-24 08:00:00	-6.528	-7.103	-1.623	91	1.051	1000.146	1
2010-11-24 09:00:00	-6.653	-7.224	-1.667	91	6.667	1000.154	1
2010-11-24 10:00:00	-7.095	-7.204	-1.605	90.542	20.948	1000.1	1
2010-11-24 11:00:00	-6.864	-6.742	-1.612	90	28.776	1000.054	1
2010-11-24 12:00:00	-7.253	-6.545	-1.622	90	33.623	999.908	1
2010-11-24 13:00:00	-7.005	-6.381	-1.427	90.458	29.956	999.754	1
2010-11-24 14:00:00	-7.537	-6.478	-1.547	91	22.012	999.746	1
2010-11-24 15:00:00	-7.313	-6.178	-1.532	90.542	8.829	999.892	1
2010-11-24 16:00:00	-7.478	-6.057	-1.67	90.458	1.373	1000.183	1
2010-11-24 17:00:00	-7.364	-5.997	-1.798	90.542	0.922	1000.492	1
2010-11-24 18:00:00	-8.078	-5.931	-1.795	90	0.848	1000.829	1
2010-11-24 19:00:00	-7.954	-5.678	-1.885	88.625	0.704	1001.283	1
2010-11-24 20:00:00	-8.273	-5.543	-2.142	87.458	0.724	1001.683	1
2010-11-24 21:00:00	-8.012	-5.416	-2.198	87.083	0.748	1002.083	1
2010-11-24 22:00:00	-7.069	-5.554	-2.322	84.167	0.689	1002.437	1
2010-11-24 23:00:00	-6.998	-5.301	-2.385	82.917	0.853	1002.783	1
2010-11-25 00:00:00	-6.588	-4.773	-2.752	84.917	0.922	1003.046	1
2010-11-25 01:00:00	-6.247	-5.075	-2.85	85.083	0.867	1003.1	1
2010-11-25 02:00:00	-6.508	-5.079	-2.99	84.458	0.867	1003.237	1
2010-11-25 03:00:00	-6.788	-4.49	-3.068	85.458	0.659	1003.446	1
2010-11-25 04:00:00	-6.39	-4.159	-3.105	84.167	0.758	1003.5	1
2010-11-25 05:00:00	-5.282	-3.99	-3.12	82.917	0.852	1003.546	1
2010-11-25 06:00:00	-5.138	-3.34	-3.317	84.917	1.016	1003.6	1
2010-11-25 07:00:00	-5.321	-3.552	-3.313	87.375	0.996	1003.737	1
2010-11-25 08:00:00	-4.801	-3.146	-3.512	89.458	1.13	1003.946	1
2010-11-25 09:00:00	-4.376	-3.212	-3.46	89.542	13.872	1004	1
2010-11-25 10:00:00	-4.659	-2.956	-3.358	89	26.653	1004.138	1
2010-11-25 11:00:00	-3.946	-2.689	-3.395	89.917	31.07	1004.3	1
2010-11-25 12:00:00	-3.601	-3.802	-3.168	91	29.396	1004.254	1
2010-11-25 13:00:00	-3.724	-4.588	-3.012	90.083	33.248	1004.292	1
2010-11-25 14:00:00	-3.598	-4.748	-3.078	89.458	23.769	1004.4	1
2010-11-25 15:00:00	-3.024	-4.589	-3.142	89.542	6.687	1004.354	1
2010-11-25 16:00:00	-3.18	-4.861	-3.125	88.542	0.803	1004.437	1
2010-11-25 17:00:00	-2.911	-4.467	-3.273	88.917	0.471	1004.646	1
2010-11-25 18:00:00	-2.877	-3.628	-3.425	90.458	0.748	1004.792	1
2010-11-25 19:00:00	-3.211	-1.971	-3.805	91	1.095	1005.083	1
2010-11-25 20:00:00	-3.746	-2.367	-4.36	91	1.145	1005.392	1
2010-11-25 21:00:00	-3.03	-2.26	-4.78	90.542	1.12	1005.683	1
2010-11-25 22:00:00	-2.624	-2.429	-4.933	90	1.22	1005.946	1
2010-11-25 23:00:00	-2.668	-2.355	-4.938	90.458	1.076	1006.183	1
2010-11-26 00:00:00	-2.58	-2.67	-5.035	91	0.912	1006.4	1
2010-11-26 01:00:00	-2.418	-2.523	-4.955	91	1.016	1006.492	1
2010-11-26 02:00:00	-2.397	-2.865	-4.972	91	0.852	1006.692	1
2010-11-26 03:00:00	-2.351	-3.719	-4.952	90.542	0.476	1006.983	1
2010-11-26 04:00:00	-2.962	-3.917	-5.208	89.542	0.679	1007.292	1
2010-11-26 05:00:00	-2.865	-2.464	-5.513	89.458	1.155	1007.4	1
2010-11-26 06:00:00	-3.314	-1.812	-5.74	90	0.932	1007.4	1
2010-11-26 07:00:00	-3.07	-1.547	-6.14	90.458	0.778	1007.583	1
2010-11-26 08:00:00	-2.805	-1.592	-6.253	91	0.833	1008.029	1
2010-11-26 09:00:00	-3.351	-1.878	-6.438	90.542	12.152	1008.529	1
2010-11-26 10:00:00	-3.18	-2.209	-6.678	89.542	37.784	1008.983	1
2010-11-26 11:00:00	-3.472	-2.121	-6.533	88.542	64.828	1009.292	1
2010-11-26 12:00:00	-3.933	-2.34	-6.57	87.542	71.985	1009.537	1
2010-11-26 13:00:00	-3.031	-2.139	-6.695	87.458	58.172	1009.746	1
2010-11-26 14:00:00	-1.977	-2.108	-6.773	88.458	29.484	1009.937	1
2010-11-26 15:00:00	-2.437	-1.873	-6.802	89	9.133	1010.192	1
2010-11-26 16:00:00	-2.651	-1.922	-6.83	88.542	0.917	1010.392	1
2010-11-26 17:00:00	-2.915	-2.266	-6.785	87.083	0.565	1010.638	1
2010-11-26 18:00:00	-3.719	-1.487	-6.745	84.625	0.585	1011.029	1
2010-11-26 19:00:00	-2.396	-0.209	-7.155	83.917	0.347	1011.392	1
2010-11-26 20:00:00	-2.152	-1.392	-7.073	85.917	0.525	1011.546	1
2010-11-26 21:00:00	-1.299	-2.253	-6.992	87.917	0.441	1011.737	1
2010-11-26 22:00:00	-0.129	-3.549	-7.155	89	0.055	1012.037	1
2010-11-26 23:00:00	0.456	-3.497	-7.26	89.458	0.025	1012.337	1
2010-11-27 00:00:00	0.273	-3.63	-7.252	90	0	1012.638	1
2010-11-27 01:00:00	-0.015	-3.205	-7.102	90	0	1012.8	1
2010-11-27 02:00:00	-0.271	-2.884	-6.92	90	0	1012.937	1
2010-11-27 03:00:00	-0.684	-2.28	-6.607	88.625	0	1013.146	1
2010-11-27 04:00:00	-1.791	-1.276	-6.543	87.917	0.292	1013.292	1
2010-11-27 05:00:00	-2.771	-1.256	-6.525	87.167	0.669	1013.446	1
2010-11-27 06:00:00	-2.633	-1.264	-6.487	85	0.853	1013.454	1
2010-11-27 07:00:00	-2.015	-1.163	-6.405	85.458	0.878	1013.492	1
2010-11-27 08:00:00	-2.579	-1.184	-6.27	84.625	0.773	1013.783	1
2010-11-27 09:00:00	-3.214	-1.387	-6.183	82.542	7.417	1014.138	1
2010-11-27 10:00:00	-3.476	-1.473	-6.135	79.708	26.367	1014.483	1
2010-11-27 11:00:00	-3.806	-1.464	-5.945	76.542	43.365	1014.837	0.98
2010-11-27 12:00:00	-4.281	-1.61	-5.958	74.167	59.323	1015.092	0.94
2010-11-27 13:00:00	-4.64	-2.027	-5.968	70.625	63.199	1015.337	0.9
2010-11-27 14:00:00	-3.842	-2.861	-5.995	70.375	39.587	1015.683	0.9
2010-11-27 15:00:00	-3.24	-2.272	-6.232	73.375	16.142	1015.946	0.94
2010-11-27 16:00:00	-3.02	-1.891	-6.53	76.833	1.695	1016.138	0.98
2010-11-27 17:00:00	-2.942	-2.086	-6.402	78.542	1.096	1016.392	1
2010-11-27 18:00:00	-2.953	-2.514	-6.445	79.375	1.011	1016.638	1
2010-11-27 19:00:00	-3.021	-2.745	-6.362	82.375	1.14	1016.937	1
2010-11-27 20:00:00	-3.165	-2.887	-6.302	84.917	0.932	1017.192	1
2010-11-27 21:00:00	-2.991	-3.492	-6.09	86.917	0.57	1017.621	1
2010-11-27 22:00:00	-3.452	-3.557	-5.722	88.458	0.719	1018.092	1
2010-11-27 23:00:00	-3.647	-3.202	-5.435	89.458	1.026	1018.383	1
2010-11-28 00:00:00	-4.025	-3.308	-5.27	90	1.09	1018.829	1
2010-11-28 01:00:00	-4.389	-3.397	-5.255	89.542	1.145	1019.329	1
2010-11-28 02:00:00	-5.257	-3.737	-5.208	89	1.215	1019.921	1
2010-11-28 03:00:00	-5.291	-3.308	-5.465	89	1.279	1020.575	1
2010-11-28 04:00:00	-5.612	-3.383	-5.743	89	1.16	1021.083	1
2010-11-28 05:00:00	-5.227	-3.454	-5.963	89.458	1.13	1021.483	1
2010-11-28 06:00:00	-5.022	-2.733	-6.002	89.542	1.081	1021.975	1
2010-11-28 07:00:00	-4.698	-2.359	-6.142	89	1.081	1022.621	1
2010-11-28 08:00:00	-5.303	-2.404	-6.252	88.542	1.086	1023.458	1
2010-11-28 09:00:00	-5.611	-1.125	-6.607	86.625	6.222	1024.458	1
2010-11-28 10:00:00	-5.982	-1.917	-6.818	82.708	26.58	1025.321	1
2010-11-28 11:00:00	-5.675	-2.155	-6.875	80	33.773	1025.929	1
2010-11-28 12:00:00	-5.528	-1.805	-6.843	82.292	40.422	1026.475	1
2010-11-28 13:00:00	-4.432	-2.776	-6.935	83.167	44.035	1026.937	1
2010-11-28 14:00:00	-4.247	-1.668	-6.71	78.25	37.089	1027.237	1
2010-11-28 15:00:00	-3.733	-1.695	-6.832	75.458	13.183	1027.629	1
2010-11-28 16:00:00	-3.449	-1.384	-7.015	79.667	0.476	1028.083	1
2010-11-28 17:00:00	-3.324	-1.503	-7.152	82.625	0	1028.529	0.92
2010-11-28 18:00:00	-2.972	-1.598	-6.97	81	0.079	1028.937	0.76
2010-11-28 19:00:00	-2.613	-1.377	-6.772	80.542	0.119	1029.283	0.59
2010-11-28 20:00:00	-2.234	-1.774	-6.6	79.542	0.233	1029.729	0.52
2010-11-28 21:00:00	-2.149	-1.75	-6.815	78.542	0.431	1030.092	0.56
2010-11-28 22:00:00	-1.477	-1.681	-7.363	78	0.069	1030.292	0.6
2010-11-28 23:00:00	-1.366	-1.724	-7.92	78	0	1030.4	0.64
2010-11-29 00:00:00	-0.123	0.023	-9.723	77.542	0	1030.263	0.69
2010-11-29 01:00:00	0.874	-0.41	-9.58	79.292	0.079	1030.008	0.73
2010-11-29 02:00:00	1.549	-0.845	-8.378	84.75	0.074	1029.671	0.77
2010-11-29 03:00:00	1.601	-0.332	-8.523	86.167	0.59	1029.171	0.81
2010-11-29 04:00:00	2.967	-0.733	-9.105	85.833	0.744	1028.717	0.85
2010-11-29 05:00:00	2.062	-1.193	-9.897	88	0.55	1028.5	0.89
2010-11-29 06:00:00	0.676	-1.227	-10.217	86.625	0	1028.454	0.94
2010-11-29 07:00:00	-1.378	-1.662	-9.422	84.542	0.084	1028.446	0.98
2010-11-29 08:00:00	-2.475	-2.442	-7.77	85.375	0.421	1028.638	0.96
2010-11-29 09:00:00	-2.21	-1.917	-7.273	86.542	9.187	1029.029	0.88
2010-11-29 10:00:00	-3.342	-2.673	-6.773	86.458	54.148	1029.392	0.8
2010-11-29 11:00:00	-3.772	-2.328	-6.075	85.167	120.038	1029.5	0.75
2010-11-29 12:00:00	-4.52	-1.721	-5.99	80.25	100.207	1029.546	0.75
2010-11-29 13:00:00	-4.828	-2.214	-5.957	71.042	73.905	1029.417	0.75
2010-11-29 14:00:00	-5.214	-2.32	-5.963	60.333	27.282	1029.292	0.77
2010-11-29 15:00:00	-4.139	-2.129	-6.125	57.833	18.191	1029.492	0.81
2010-11-29 16:00:00	-3.828	-2.138	-6.73	62.292	0.957	1029.737	0.86
2010-11-29 17:00:00	-2.428	-2.381	-7.462	68.667	0.109	1029.854	0.88
2010-11-29 18:00:00	-2.785	-2.054	-7.787	73	0.317	1029.708	0.88
2010-11-29 19:00:00	-0.961	-0.619	-8.685	76.208	0.139	1029.463	0.88
2010-11-29 20:00:00	0.561	-0.709	-10.187	80.917	0	1029.208	0.86
2010-11-29 21:00:00	0.331	-1.205	-10.332	82	0	1029.1	0.84
2010-11-29 22:00:00	-3.458	-1.811	-7.323	76.958	0	1029.146	0.8
2010-11-29 23:00:00	-4.018	-2.602	-6.743	68.25	0.233	1029.2	0.77
2010-11-30 00:00:00	-4.052	-2.121	-7.157	63.625	0	1029.2	0.74
2010-11-30 01:00:00	-3.419	-2.122	-7.465	62.917	0.218	1029.2	0.71
2010-11-30 02:00:00	-2.388	-1.761	-7.68	70.417	0.203	1029.154	0.68
2010-11-30 03:00:00	-1.86	-2.177	-7.887	79.833	0	1029.1	0.64
2010-11-30 04:00:00	-0.126	-1.341	-8.893	82.458	0	1028.871	0.61
2010-11-30 05:00:00	0.433	-2.664	-8.868	83	0.01	1028.417	0.58
2010-11-30 06:00:00	0.012	-1.916	-9.758	83	0	1028.154	0.55
2010-11-30 07:00:00	1.971	-0.494	-9.533	82.542	0.094	1028.146	0.52
2010-11-30 08:00:00	2.138	-0.167	-9.327	82.917	1.061	1028.246	0.52
2010-11-30 09:00:00	2.367	0.101	-9.077	84	12.449	1028.3	0.56
2010-11-30 10:00:00	2.682	0.062	-8.882	85.375	72.351	1028.346	0.61
2010-11-30 11:00:00	-0.191	-2.376	-5.613	87.458	79.813	1028.308	0.61
2010-11-30 12:00:00	-2.642	-2.33	-3.51	88.458	72.371	1028.292	0.57
2010-11-30 13:00:00	-0.526	-2.586	-4.053	86.25	81.644	1028.4	0.52
2010-11-30 14:00:00	2.354	-3.701	-4.85	84.833	48.893	1028.308	0.5
2010-11-30 15:00:00	1.937	-3.443	-5.957	87.917	12.767	1028.2	0.5
2010-11-30 16:00:00	1.998	-0.795	-6.36	89	0.848	1028.108	0.5
2010-11-30 17:00:00	1.728	-1.251	-6.26	89.458	0	1027.908	0.52
2010-11-30 18:00:00	1.776	-0.722	-6.127	89.542	0.025	1027.846	0.56
2010-11-30 19:00:00	1.516	-1.051	-6.137	89	0.02	1027.854	0.61
2010-11-30 20:00:00	2.756	-2.209	-6.877	88.542	0	1027.846	0.62
2010-11-30 21:00:00	2.987	-1.723	-8.377	87.083	0.015	1027.992	0.58
2010-11-30 22:00:00	3.201	-1.143	-10.25	85.542	0	1028.192	0.55
2010-11-30 23:00:00	2.67	-1.336	-11.553	85	0	1028.3	0.52
2010-12-01 00:00:00	2.707	-1.167	-12.573	84.542	0	1028.208	0.49
2010-12-01 01:00:00	2.709	-0.852	-13.348	84.458	0	1027.963	0.46
2010-12-01 02:00:00	2.454	-1.175	-14.05	85	0	1027.708	0.42
2010-12-01 03:00:00	2.543	-0.609	-14.497	84.083	0.55	1027.508	0.4
2010-12-01 04:00:00	2.421	-0.576	-14.877	83.458	0.907	1027.308	0.36
2010-12-01 05:00:00	1.712	-0.712	-14.968	84.458	0.52	1027.154	0.33
2010-12-01 06:00:00	1.349	-0.23	-14.615	84.542	1.244	1026.963	0.3
2010-12-01 07:00:00	1.251	-0.282	-14.817	84.458	1.398	1026.8	0.27
2010-12-01 08:00:00	0.795	0.18	-15.297	84.083	0.426	1026.892	0.36
2010-12-01 09:00:00	0.601	0.058	-15.977	82.083	9.207	1027.046	0.62
2010-12-01 10:00:00	0.45	-0.015	-14.827	81.917	52.497	1027.192	0.86
2010-12-01 11:00:00	1.029	-0.02	-13.512	83	128.567	1027.346	1
2010-12-01 12:00:00	1.528	0.635	-12.413	81.167	152.1	1027.4	1
2010-12-01 13:00:00	1.821	-0.102	-11.525	78.083	140.008	1027.308	1
2010-12-01 14:00:00	2.778	-0.231	-11.452	80.208	77.306	1027.063	1
2010-12-01 15:00:00	2.698	0.208	-12.037	84	16.237	1027.083	1
2010-12-01 16:00:00	2.22	-0.708	-12.732	84.458	1.809	1027.117	1
2010-12-01 17:00:00	2.609	-0.325	-11.927	85.917	2.038	1026.9	0.87
2010-12-01 18:00:00	1.939	0.711	-11.932	87	3.109	1026.992	0.58
2010-12-01 19:00:00	1.684	0.161	-11.623	87.458	2.563	1027.146	0.29
2010-12-01 20:00:00	1.272	0.578	-10.893	88	3.267	1027.338	0.16
2010-12-01 21:00:00	0.975	0.55	-10.463	88	3.173	1027.592	0.24
2010-12-01 22:00:00	1.099	0.281	-9.832	88	3.436	1027.838	0.31
2010-12-01 23:00:00	1.502	-0.134	-9.357	88.458	2.623	1027.908	0.38
2010-12-02 00:00:00	1.353	-0.096	-8.913	88.542	2.449	1027.479	0.45
2010-12-02 01:00:00	1.162	0.136	-9.332	87.542	2.132	1026.871	0.53
2010-12-02 02:00:00	0.571	0.525	-10.775	85.625	0.878	1026.6	0.6
2010-12-02 03:00:00	-0.186	0.885	-12.427	84	0.842	1026.554	0.67
2010-12-02 04:00:00	-0.011	0.275	-11.678	85.833	1.279	1026.362	0.74
2010-12-02 05:00:00	0.448	0.642	-9.992	88	1.884	1026.017	0.82
2010-12-02 06:00:00	1.126	-0.078	-9.173	88.458	2.211	1025.662	0.89
2010-12-02 07:00:00	1.154	-0.642	-8.997	89.458	0.213	1025.454	0.96
2010-12-02 08:00:00	0.971	-0.232	-8.783	90	0.872	1025.308	1
2010-12-02 09:00:00	0.662	0.152	-8.528	90	6.224	1025.063	1
2010-12-02 10:00:00	0.58	0.464	-8.54	90	23.153	1024.671	1
2010-12-02 11:00:00	0.384	0.282	-7.977	90	47.283	1024.079	0.96
2010-12-02 12:00:00	0.298	0.042	-7.175	89.542	56.636	1023.379	0.88
2010-12-02 13:00:00	0.335	-0.576	-7.372	89.458	43.262	1022.587	0.8
2010-12-02 14:00:00	0.383	-0.732	-7.9	90	27.447	1021.642	0.79
2010-12-02 15:00:00	0.4	-0.502	-8.547	89.083	9.796	1020.642	0.87
2010-12-02 16:00:00	0.273	-0.723	-8.533	88.917	0	1019.596	0.96
2010-12-02 17:00:00	0.339	-0.862	-7.703	90.458	0	1018.45	0.9
2010-12-02 18:00:00	-0.429	-1.321	-6.145	91	0.495	1017.342	0.7
2010-12-02 19:00:00	-1.345	-1.172	-4.417	91.917	1.18	1016.388	0.49
2010-12-02 20:00:00	-1.563	-1.114	-3.258	93	0.882	1015.533	0.4
2010-12-02 21:00:00	-1.516	-0.492	-2.622	93	0.996	1014.825	0.46
2010-12-02 22:00:00	-2.403	0.004	-2.575	92.083	0.644	1014.087	0.51
2010-12-02 23:00:00	-2.228	-0.934	-3.902	90.542	0.109	1013.05	0.56
2010-12-03 00:00:00	-2.321	-0.908	-4.835	88.625	0.104	1012.033	0.61
2010-12-03 01:00:00	-1.692	-0.973	-5.748	87.917	0.778	1011.096	0.66
2010-12-03 02:00:00	-1.566	-0.754	-4.94	89.458	1.041	1010.087	0.72
