datetime	wtr_0.5	wtr_1	wtr_1.5	wtr_2	wtr_2.5	wtr_3	wtr_3.5	wtr_4	wtr_4.5	wtr_5	wtr_5.5	wtr_6	wtr_6.5	wtr_7	wtr_7.5	wtr_8	wtr_8.5	wtr_9	wtr_9.5	wtr_10	wtr_10.5	wtr_11	wtr_11.5	wtr_12	wtr_12.5	wtr_13	wtr_13.5	wtr_14	wtr_14.5	wtr_15
2010-05-23 07:00:00	14.786	14.786	14.78	14.757	14.691	14.656	14.652	14.592	11.526	10.234	9.778	9.583	9.39	9.164	8.919	8.751	8.546	8.26	8.029	7.913	7.822	7.716	7.585	7.481	7.448	7.426	7.406	7.326	7.303	7.29
2010-05-23 08:00:00	14.748	14.744	14.735	14.73	14.711	14.681	14.642	14.517	11.201	10.549	10.108	9.858	9.63	9.384	8.979	8.631	8.386	8.12	7.934	7.793	7.677	7.521	7.46	7.431	7.418	7.361	7.326	7.314	7.303	7.294
2010-05-23 09:00:00	14.721	14.717	14.716	14.713	14.706	14.696	14.672	14.377	11.771	11.084	10.348	10.093	9.71	9.299	8.709	8.371	8.131	7.92	7.794	7.718	7.582	7.466	7.43	7.406	7.368	7.311	7.311	7.311	7.303	7.295
2010-05-23 10:00:00	14.711	14.707	14.705	14.703	14.701	14.691	14.647	13.092	11.546	10.814	10.108	9.583	8.955	8.644	8.429	8.246	8.086	7.895	7.789	7.673	7.637	7.586	7.515	7.456	7.433	7.351	7.326	7.322	7.313	7.3
2010-05-23 11:00:00	14.706	14.698	14.695	14.691	14.686	14.671	14.502	13.132	11.281	10.539	9.593	9.188	8.935	8.779	8.484	8.211	8.001	7.9	7.794	7.708	7.662	7.626	7.54	7.486	7.433	7.356	7.331	7.324	7.313	7.3
2010-05-23 12:00:00	14.676	14.668	14.663	14.655	14.646	14.616	14.062	12.072	10.731	9.849	9.268	9.108	9	8.819	8.454	8.236	8.066	7.905	7.739	7.693	7.667	7.631	7.585	7.516	7.443	7.371	7.341	7.332	7.318	7.3
2010-05-23 13:00:00	14.656	14.648	14.645	14.64	14.636	14.376	11.882	10.942	10.206	9.639	9.233	9.083	8.815	8.639	8.404	8.141	7.931	7.8	7.754	7.673	7.652	7.611	7.545	7.486	7.458	7.386	7.356	7.336	7.33	7.315
2010-05-23 14:00:00	14.563	14.563	14.551	14.535	14.501	12.686	11.297	10.682	10.131	9.709	9.278	9.093	8.78	8.629	8.354	8.056	7.886	7.805	7.744	7.668	7.632	7.586	7.515	7.496	7.453	7.439	7.431	7.391	7.343	7.335
2010-05-23 15:00:00	14.466	14.458	14.455	14.443	14.431	14.356	13.032	11.832	10.886	10.434	9.943	9.518	9.11	8.829	8.509	8.141	7.991	7.87	7.689	7.618	7.592	7.556	7.505	7.481	7.463	7.454	7.451	7.436	7.398	7.37
2010-05-23 16:00:00	14.296	14.296	14.29	14.282	14.246	14.186	13.992	13.347	11.896	10.899	10.188	9.743	9.18	8.834	8.304	8.036	7.926	7.73	7.609	7.568	7.502	7.481	7.474	7.456	7.423	7.415	7.414	7.408	7.393	7.375
2010-05-23 17:00:00	13.903	13.899	13.89	13.88	13.854	13.831	13.812	13.757	13.571	13.114	12.018	10.798	9.39	8.764	8.384	8.186	7.976	7.785	7.624	7.583	7.532	7.506	7.495	7.486	7.453	7.441	7.431	7.426	7.403	7.385
2010-05-23 18:00:00	13.363	13.36	13.357	13.348	13.321	13.306	13.297	13.277	13.216	13.169	13.098	12.978	12.27	10.644	8.999	8.586	8.126	7.875	7.739	7.718	7.677	7.621	7.52	7.461	7.413	7.409	7.406	7.404	7.401	7.395
2010-05-23 19:00:00	13.014	13.009	13.002	12.997	12.951	12.886	12.817	12.732	12.611	12.494	12.353	12.248	11.95	11.354	8.944	8.226	8.036	7.99	7.914	7.838	7.757	7.661	7.53	7.456	7.433	7.428	7.424	7.423	7.413	7.4
2010-05-23 20:00:00	13.071	13.071	13.07	13.062	13.031	12.996	12.947	12.817	12.486	12.154	11.918	11.798	11.62	11.289	10.379	8.756	8.156	8.055	8.009	7.968	7.897	7.796	7.67	7.506	7.453	7.434	7.431	7.431	7.418	7.41
2010-05-23 21:00:00	13.514	13.514	13.512	13.502	13.491	13.471	13.442	13.397	13.246	12.904	12.223	11.788	11.555	11.364	11.024	10.436	9.601	8.565	8.089	8.008	7.992	7.956	7.89	7.751	7.578	7.476	7.466	7.461	7.453	7.44
2010-05-23 22:00:00	13.801	13.797	13.795	13.787	13.776	13.761	13.732	13.672	13.526	13.264	12.673	12.013	11.585	11.289	10.934	10.691	10.461	10.1	9.169	8.598	8.172	7.981	7.925	7.891	7.803	7.686	7.596	7.526	7.468	7.415
2010-05-23 23:00:00	13.746	13.742	13.74	13.732	13.721	13.701	13.672	13.607	13.471	13.264	12.898	12.448	12	11.639	11.129	10.741	10.611	10.45	10.009	8.503	8.067	7.961	7.905	7.856	7.783	7.701	7.606	7.506	7.438	7.375
2010-05-24 00:00:00	13.746	13.738	13.735	13.73	13.726	13.716	13.697	13.637	13.471	13.279	13.003	12.693	12.205	11.899	11.609	11.106	10.646	10.5	9.739	8.613	8.362	8.276	8.18	7.991	7.808	7.696	7.611	7.546	7.503	7.475
2010-05-24 01:00:00	13.586	13.578	13.576	13.575	13.571	13.561	13.542	13.512	13.436	13.329	13.148	12.938	12.5	12.094	11.789	11.696	11.516	11.165	10.609	9.768	9.217	9.046	8.91	8.626	8.398	8.226	7.941	7.701	7.598	7.575
2010-05-24 02:00:00	13.436	13.432	13.43	13.428	13.427	13.421	13.418	13.412	13.396	13.364	13.268	13.108	12.92	12.689	12.364	12.071	11.891	11.765	11.569	10.913	9.932	9.451	9.36	9.311	9.293	9.269	9.241	8.656	8.058	7.725
2010-05-24 03:00:00	13.356	13.356	13.355	13.346	13.339	13.331	13.326	13.322	13.296	13.269	13.223	13.158	13.055	12.969	12.859	12.641	12.366	12.14	11.909	11.633	10.972	10.226	9.58	9.461	9.403	9.381	9.361	9.236	8.833	8.27
2010-05-24 04:00:00	13.346	13.346	13.343	13.34	13.331	13.316	13.303	13.282	13.246	13.209	13.128	13.038	12.865	12.784	12.699	12.611	12.401	12.195	12.019	11.943	11.887	11.741	11.34	10.606	9.808	9.691	9.641	9.566	9.368	9.045
2010-05-24 05:00:00	13.393	13.389	13.387	13.384	13.38	13.37	13.362	13.352	13.331	13.289	13.213	13.133	13.08	12.979	12.864	12.781	12.651	12.39	12.154	12.053	12.007	11.836	11.425	10.656	10.068	9.771	9.451	9.301	8.933	8.68
2010-05-24 06:00:00	13.416	13.388	13.385	13.383	13.381	13.38	13.378	13.374	13.37	13.361	13.351	13.318	13.317	13.314	13.269	13.146	12.911	12.565	12.229	12.033	11.957	11.331	10.565	9.816	9.478	8.796	8.451	8.346	8.243	8.035
2010-05-24 07:00:00	13.431	13.42	13.411	13.41	13.409	13.406	13.404	13.399	13.394	13.377	13.341	13.304	13.286	13.282	13.265	13.216	13.061	12.86	12.604	12.253	11.882	11.386	11.005	10.316	9.563	8.971	8.641	8.531	8.413	8.21
2010-05-24 08:00:00	13.641	13.628	13.625	13.622	13.622	13.622	13.617	13.614	13.608	13.593	13.548	13.496	13.475	13.454	13.384	13.251	13.011	12.745	12.399	12.033	11.477	11.101	10.805	10.386	9.898	9.501	9.166	8.966	8.828	8.575
2010-05-24 09:00:00	13.591	13.584	13.582	13.582	13.582	13.581	13.581	13.581	13.578	13.573	13.568	13.558	13.545	13.54	13.536	13.486	13.296	13.13	12.799	12.253	11.792	11.191	10.975	10.466	9.293	9.126	8.951	8.421	8.343	8.305
2010-05-24 10:00:00	13.506	13.5	13.498	13.495	13.493	13.492	13.486	13.477	13.461	13.449	13.438	13.398	13.32	13.189	13.029	12.956	12.811	12.715	12.609	12.393	12.112	11.546	11.26	11.106	10.398	9.426	8.861	8.511	8.433	8.34
2010-05-24 11:00:00	13.531	13.524	13.521	13.518	13.514	13.511	13.497	13.487	13.476	13.464	13.428	13.348	13.21	13.044	12.859	12.726	12.551	12.395	12.374	12.338	12.278	12.146	11.91	11.341	9.988	8.946	8.571	8.381	8.218	8.06
2010-05-24 12:00:00	13.631	13.62	13.617	13.615	13.609	13.596	13.577	13.557	13.531	13.514	13.428	13.293	13.05	12.939	12.839	12.741	12.541	12.155	11.959	11.873	11.787	11.731	11.555	11.196	10.348	9.241	8.671	8.301	8.128	8
2010-05-24 13:00:00	13.721	13.701	13.698	13.697	13.675	13.641	13.582	13.557	13.526	13.494	13.388	13.198	13.05	13.004	12.929	12.811	12.616	12.37	12.129	11.848	11.562	11.231	10.795	10.436	9.783	8.916	8.281	8.051	7.928	7.76
2010-05-24 14:00:00	13.811	13.791	13.784	13.781	13.776	13.721	13.662	13.607	13.526	13.434	13.258	13.123	13.05	13.039	12.979	12.816	12.496	12.3	12.024	11.683	11.497	11.111	10.72	9.866	9.038	8.441	8.106	7.926	7.728	7.6
2010-05-24 15:00:00	13.816	13.812	13.798	13.784	13.751	13.711	13.672	13.647	13.536	13.349	13.233	13.163	13.055	12.959	12.834	12.651	12.441	12.365	12.094	11.898	11.532	10.911	10.225	9.486	8.658	8.186	7.951	7.806	7.608	7.58
2010-05-24 16:00:00	13.809	13.809	13.802	13.794	13.776	13.756	13.733	13.722	13.601	13.394	13.273	13.173	13.015	12.809	12.604	12.516	12.386	12.24	12.194	11.878	11.417	10.996	10.305	9.781	9.118	8.626	8.166	7.791	7.663	7.64
2010-05-24 17:00:00	13.976	13.958	13.925	13.877	13.861	13.831	13.792	13.742	13.556	13.399	13.268	13.043	12.82	12.659	12.559	12.401	12.231	11.9	11.779	11.623	11.287	10.936	10.65	10.271	9.953	9.766	9.526	8.986	8.508	8.015
2010-05-24 18:00:00	14.086	14.063	14.04	13.997	13.946	13.841	13.672	13.477	13.161	12.974	12.818	12.688	12.635	12.549	12.354	11.936	11.676	11.46	11.284	11.133	11.052	10.921	10.805	10.596	10.273	9.806	8.956	8.851	8.718	8.39
2010-05-24 19:00:00	13.981	13.977	13.96	13.892	13.756	13.536	13.242	12.867	12.741	12.709	12.678	12.633	12.555	12.404	12.219	12.151	12.006	11.77	11.649	11.488	11.207	11.001	10.954	10.931	10.913	10.641	9.841	8.786	8.658	8.42
2010-05-24 20:00:00	13.819	13.814	13.8	13.747	13.566	13.166	12.902	12.797	12.766	12.674	12.598	12.428	12.23	12.164	12.139	12.131	12.111	12.09	12.009	11.798	11.097	10.941	10.88	10.761	9.778	9.291	8.966	8.646	8.543	8.265
2010-05-24 21:00:00	13.596	13.592	13.575	13.552	13.461	13.211	12.972	12.772	12.651	12.584	12.518	12.403	12.325	12.264	12.239	12.234	12.226	12.159	12.084	11.653	11.337	11.096	10.785	9.991	8.808	8.456	8.201	7.986	7.828	7.77
2010-05-24 22:00:00	13.516	13.516	13.505	13.487	13.431	13.231	13.027	12.842	12.671	12.564	12.543	12.478	12.465	12.399	12.344	12.306	12.286	12.175	11.749	11.623	11.202	10.911	10.455	9.686	9.153	8.646	8.181	7.931	7.793	7.71
2010-05-24 23:00:00	13.451	13.443	13.41	13.392	13.316	13.091	12.982	12.852	12.771	12.679	12.663	12.623	12.54	12.484	12.339	12.291	12.071	11.92	11.624	11.133	10.482	10.046	9.445	8.936	8.633	8.466	8.251	8.096	8.023	7.89
2010-05-25 00:00:00	13.313	13.313	13.3	13.292	13.256	13.106	13.042	12.912	12.861	12.814	12.773	12.703	12.54	12.444	12.324	12.121	12.026	11.625	11.004	10.543	9.877	8.936	8.505	8.256	8.108	8.016	7.996	7.931	7.853	7.755
2010-05-25 01:00:00	13.276	13.263	13.24	13.232	13.211	13.183	13.167	13.122	13.056	12.969	12.838	12.753	12.6	12.459	12.399	12.296	11.871	11.06	10.489	9.768	8.867	8.621	8.515	8.396	8.258	8.086	7.966	7.811	7.738	7.715
2010-05-25 02:00:00	13.231	13.218	13.2	13.192	13.186	13.172	13.162	13.142	13.071	12.949	12.853	12.798	12.57	12.419	12.314	11.521	10.531	9.78	9.334	8.958	8.822	8.761	8.725	8.296	7.983	7.931	7.866	7.781	7.698	7.675
2010-05-25 03:00:00	13.154	13.154	13.149	13.142	13.126	13.116	13.111	13.097	13.041	12.974	12.898	12.728	12.41	12.264	11.104	10.161	9.496	9.105	8.974	8.918	8.787	8.551	8.355	8.106	7.848	7.789	7.751	7.746	7.698	7.694
2010-05-25 04:00:00	13.108	13.108	13.107	13.104	13.1	13.084	13.077	13.047	13.016	12.959	12.708	12.448	12.26	11.744	10.179	9.626	9.241	9.17	9.089	8.848	8.502	8.391	8.175	7.986	7.823	7.746	7.741	7.738	7.725	7.721
2010-05-25 05:00:00	13.051	13.049	13.045	13.04	13.035	13.026	13.017	12.982	12.978	12.944	12.683	12.338	11.83	10.669	10.179	9.866	9.476	9.27	9.089	8.723	8.557	8.281	7.915	7.795	7.768	7.736	7.711	7.707	7.701	7.701
2010-05-25 06:00:00	13.016	13.008	13.006	13.002	12.999	12.996	12.967	12.954	12.951	12.909	12.628	12.288	11.315	10.614	10.349	9.926	9.571	9.325	9.069	8.653	8.412	8.116	7.895	7.805	7.778	7.751	7.731	7.726	7.721	7.721
2010-05-25 07:00:00	13.031	13.024	13.023	13.023	13.021	13.021	13.017	12.997	12.976	12.849	12.363	12.073	11.43	11.054	10.664	10.086	9.716	9.435	9.064	8.428	8.212	8.101	7.955	7.816	7.793	7.766	7.746	7.739	7.733	7.733
2010-05-25 08:00:00	13.071	13.066	13.06	13.055	13.05	13.046	13.037	13.007	12.736	12.454	12.168	11.938	11.625	11.179	10.354	9.781	9.296	8.715	8.329	8.083	8.062	8.046	7.985	7.871	7.828	7.801	7.776	7.77	7.763	7.763
2010-05-25 09:00:00	13.156	13.136	13.13	13.13	13.125	13.116	13.072	12.937	12.471	12.244	12.068	11.903	11.16	10.119	9.479	8.861	8.506	8	7.979	7.965	7.952	7.944	7.935	7.915	7.898	7.861	7.826	7.823	7.818	7.816
2010-05-25 10:00:00	13.119	13.115	13.11	13.107	13.101	13.076	13.042	12.922	12.346	12.134	11.963	11.308	10.21	9.714	8.869	8.541	8.246	8.07	8.024	8	7.987	7.966	7.96	7.951	7.918	7.886	7.866	7.861	7.843	7.839
2010-05-25 11:00:00	13.093	13.093	13.09	13.087	13.076	13.056	13.022	12.902	12.331	12.069	11.408	10.673	9.94	9.374	8.779	8.676	8.556	8.475	8.349	8.208	8.107	8.046	8.02	8.006	7.948	7.931	7.931	7.924	7.898	7.885
2010-05-25 12:00:00	13.121	13.108	13.106	13.102	13.096	13.056	12.927	12.487	12.106	11.904	11.348	10.573	9.78	9.424	9.099	8.941	8.811	8.68	8.479	8.218	8.042	7.986	7.965	7.954	7.951	7.948	7.946	7.946	7.941	7.935
2010-05-25 13:00:00	13.291	13.262	13.25	13.212	13.206	13.116	12.762	12.227	12.036	11.784	10.853	10.178	9.885	9.614	9.244	8.811	8.451	8.23	8.079	8.052	8.025	8.001	7.97	7.964	7.962	7.957	7.946	7.942	7.938	7.938
2010-05-25 14:00:00	13.221	13.202	13.195	13.172	13.116	13.021	12.837	12.542	11.941	10.819	10.448	10.183	9.655	9.304	8.834	8.541	8.326	8.12	8.049	8.026	8.002	7.986	7.974	7.968	7.963	7.956	7.954	7.949	7.943	7.93
2010-05-25 15:00:00	12.976	12.97	12.963	12.952	12.896	12.826	12.742	12.647	12.226	11.324	10.623	9.958	9.4	8.909	8.714	8.646	8.481	8.32	8.174	8.108	8.032	8.014	8	7.989	7.978	7.969	7.966	7.964	7.953	7.93
2010-05-25 16:00:00	12.601	12.593	12.575	12.557	12.496	12.431	12.357	12.277	11.896	11.354	10.363	9.938	9.38	9.059	8.789	8.626	8.451	8.295	8.209	8.123	8.057	8.026	8.019	8.011	7.998	7.995	7.989	7.976	7.963	7.935
2010-05-25 17:00:00	12.111	12.093	12.075	12.052	12.021	11.941	11.817	11.657	11.356	11.004	10.468	10.178	9.665	9.254	8.969	8.756	8.566	8.385	8.219	8.108	8.087	8.061	8.042	8.031	8.026	8.011	7.991	7.976	7.963	7.915
2010-05-25 18:00:00	11.656	11.633	11.62	11.592	11.536	11.456	11.312	11.092	10.926	10.794	10.518	10.253	9.99	9.474	9.049	8.891	8.731	8.57	8.339	8.128	8.092	8.061	8.05	8.041	8.038	8.026	8.021	8.021	8.008	7.985
2010-05-25 19:00:00	11.456	11.448	11.44	11.427	11.391	11.291	11.097	10.927	10.831	10.719	10.373	10.173	9.75	9.274	8.964	8.871	8.771	8.6	8.429	8.278	8.167	8.076	8.035	8.012	8.008	7.991	7.991	7.989	7.986	7.975
2010-05-25 20:00:00	11.676	11.676	11.655	11.592	11.526	11.466	11.412	11.347	11.231	10.989	10.043	9.653	9.2	9.009	8.874	8.701	8.581	8.495	8.419	8.383	8.357	8.301	8.225	8.121	8.058	8.034	8.021	8.021	8.008	7.995
2010-05-25 21:00:00	11.758	11.735	11.695	11.612	11.511	11.461	11.456	11.432	11.416	11.209	9.728	9.368	9.2	9.059	8.884	8.781	8.711	8.62	8.474	8.373	8.297	8.246	8.205	8.171	8.143	8.116	8.101	8.086	8.063	8.035
2010-05-25 22:00:00	12.041	12.041	12.025	11.892	11.706	11.511	11.417	11.402	11.396	11.354	10.778	10.243	9.51	9.229	9.029	8.861	8.781	8.65	8.454	8.368	8.332	8.291	8.27	8.241	8.223	8.191	8.186	8.171	8.138	8.12
2010-05-25 23:00:00	12.754	12.75	12.695	12.467	12.201	11.896	11.547	11.467	11.446	11.374	11.173	10.313	9.615	9.389	9.194	8.901	8.746	8.61	8.529	8.493	8.462	8.431	8.385	8.341	8.313	8.301	8.301	8.281	8.243	8.21
2010-05-26 00:00:00	12.776	12.776	12.755	12.617	12.441	12.201	11.902	11.647	11.491	11.429	11.233	10.453	10.07	9.874	9.554	9.216	9.046	8.99	8.899	8.803	8.722	8.621	8.545	8.491	8.453	8.426	8.421	8.381	8.308	8.29
2010-05-26 01:00:00	12.563	12.559	12.535	12.497	12.391	12.261	12.007	11.747	11.371	11.184	11.003	10.838	10.72	10.639	10.339	9.986	9.681	9.525	9.384	9.288	9.207	9.071	8.945	8.791	8.598	8.501	8.476	8.461	8.418	8.385
2010-05-26 02:00:00	12.466	12.466	12.455	12.447	12.416	12.366	12.287	12.212	11.931	11.754	11.593	11.323	10.91	10.579	10.424	10.226	9.941	9.645	9.564	9.463	9.277	9.136	8.965	8.791	8.623	8.536	8.501	8.481	8.403	8.335
2010-05-26 03:00:00	12.348	12.344	12.335	12.327	12.321	12.296	12.282	12.257	12.231	12.184	12.118	12.048	11.735	11.054	10.699	10.301	9.991	9.62	9.414	9.268	9.072	8.891	8.69	8.591	8.553	8.511	8.471	8.406	8.313	8.19
2010-05-26 04:00:00	12.316	12.312	12.311	12.309	12.308	12.297	12.292	12.282	12.28	12.269	12.233	12.203	11.95	11.084	10.594	9.971	9.651	9.43	9.264	9.018	8.857	8.666	8.585	8.55	8.528	8.506	8.486	8.421	8.333	8.22
2010-05-26 05:00:00	12.301	12.288	12.287	12.287	12.287	12.287	12.285	12.282	12.277	12.261	12.243	12.188	11.58	10.919	9.814	9.541	9.431	9.25	9.209	9.083	8.877	8.711	8.575	8.547	8.538	8.521	8.486	8.446	8.388	8.265
2010-05-26 06:00:00	12.316	12.306	12.295	12.293	12.29	12.288	12.287	12.272	12.27	12.269	12.213	12.098	11.545	10.704	9.854	9.711	9.476	9.105	8.974	8.903	8.838	8.746	8.645	8.633	8.621	8.605	8.581	8.496	8.363	8.295
2010-05-26 07:00:00	12.296	12.286	12.284	12.281	12.28	12.28	12.28	12.267	12.266	12.254	12.203	12.123	11.875	11.229	10.194	9.891	9.636	9.3	9.109	9.058	9.012	8.926	8.84	8.791	8.763	8.731	8.686	8.671	8.598	8.38
2010-05-26 08:00:00	12.346	12.331	12.325	12.319	12.317	12.317	12.302	12.282	12.271	12.264	12.208	12.148	12.08	11.989	11.224	10.516	10.001	9.48	9.304	9.282	9.261	9.188	9.1	8.981	8.863	8.771	8.701	8.681	8.593	8.45
2010-05-26 09:00:00	12.516	12.491	12.465	12.45	12.435	12.387	12.322	12.277	12.256	12.244	12.148	12.048	11.91	11.814	11.359	10.806	10.216	9.585	9.459	9.393	9.328	9.274	9.22	9.191	9.153	9.011	8.736	8.677	8.638	8.545
2010-05-26 10:00:00	12.681	12.663	12.645	12.587	12.566	12.426	12.312	12.267	12.196	12.174	12.088	11.958	11.893	11.829	11.409	10.556	9.871	9.605	9.579	9.468	9.387	9.331	9.295	9.286	9.183	9.061	8.636	8.556	8.463	8.365
2010-05-26 11:00:00	12.756	12.741	12.726	12.68	12.636	12.441	12.262	12.202	12.096	12.059	11.998	11.923	11.86	11.799	11.019	10.556	9.986	9.735	9.604	9.528	9.442	9.316	9.23	9.111	8.893	8.706	8.461	8.331	8.173	8.07
2010-05-26 12:00:00	12.666	12.648	12.642	12.637	12.606	12.536	12.377	12.247	12.046	12.027	12.023	11.993	11.93	11.914	11.249	10.726	10.196	9.94	9.739	9.618	9.467	9.341	9.145	8.986	8.648	8.461	8.336	8.261	8.048	7.98
2010-05-26 13:00:00	12.721	12.708	12.702	12.697	12.671	12.641	12.612	12.562	12.366	12.209	12.113	12.033	12.011	11.997	11.919	11.551	10.851	10.485	10.384	10.318	9.977	9.746	9.52	9.321	9.013	8.716	8.501	8.461	8.353	8.21
2010-05-26 14:00:00	12.886	12.88	12.874	12.857	12.791	12.751	12.707	12.682	12.586	12.504	12.403	12.168	12.046	12.021	11.997	11.96	11.891	11.465	10.894	10.773	10.577	10.171	9.95	9.696	9.138	8.946	8.736	8.721	8.683	8.63
2010-05-26 15:00:00	12.856	12.848	12.835	12.822	12.791	12.761	12.738	12.727	12.641	12.584	12.543	12.433	12.24	12.089	11.974	11.951	11.891	11.875	11.789	11.468	11.197	10.761	10.28	9.891	9.203	9.001	8.821	8.806	8.758	8.75
2010-05-26 16:00:00	12.768	12.768	12.767	12.758	12.731	12.716	12.713	12.704	12.691	12.679	12.674	12.668	12.62	12.484	12.149	11.976	11.906	11.89	11.784	11.463	10.602	9.891	9.61	9.331	9.053	8.876	8.851	8.826	8.783	8.675
2010-05-26 17:00:00	12.811	12.803	12.795	12.79	12.781	12.766	12.759	12.752	12.743	12.737	12.733	12.698	12.67	12.579	12.304	11.901	11.836	11.82	11.444	10.018	9.427	9.356	9.27	9.191	9.048	8.956	8.956	8.951	8.938	8.9
2010-05-26 18:00:00	12.816	12.808	12.8	12.787	12.784	12.781	12.774	12.77	12.765	12.759	12.755	12.745	12.735	12.664	12.434	11.951	11.821	11.52	10.244	9.428	9.407	9.361	9.3	9.266	9.238	9.181	9.151	9.106	9.083	8.985
2010-05-26 19:00:00	12.816	12.803	12.795	12.787	12.782	12.777	12.772	12.77	12.768	12.765	12.761	12.748	12.741	12.734	12.524	12.026	11.866	11.605	9.974	9.448	9.422	9.386	9.37	9.356	9.316	9.211	9.081	9.034	8.998	8.89
2010-05-26 20:00:00	12.821	12.808	12.795	12.79	12.788	12.781	12.774	12.772	12.77	12.767	12.763	12.756	12.751	12.724	12.524	12.166	11.856	11.45	9.649	9.578	9.572	9.546	9.51	9.451	9.413	9.296	9.131	8.886	8.783	8.645
2010-05-26 21:00:00	12.821	12.821	12.82	12.812	12.801	12.792	12.79	12.787	12.777	12.773	12.771	12.758	12.73	12.629	12.384	12.096	11.811	10.99	9.904	9.843	9.822	9.756	9.715	9.651	9.518	9.411	9.236	9.086	8.863	8.765
2010-05-26 22:00:00	12.831	12.831	12.825	12.817	12.796	12.791	12.786	12.78	12.774	12.759	12.733	12.723	12.655	12.489	12.209	11.791	11.226	10.79	10.584	10.398	10.167	9.976	9.85	9.731	9.623	9.471	9.276	9.121	8.968	8.875
2010-05-26 23:00:00	12.858	12.855	12.835	12.822	12.815	12.811	12.806	12.8	12.792	12.784	12.763	12.688	12.62	12.429	12.164	11.841	11.401	10.925	10.719	10.543	10.362	10.211	10.105	9.976	9.738	9.531	9.431	9.246	9.158	9.075
2010-05-27 00:00:00	12.841	12.833	12.81	12.808	12.806	12.797	12.791	12.788	12.784	12.774	12.768	12.718	12.61	12.474	12.334	12.111	11.541	11.345	11.214	11.108	11.032	10.776	10.1	9.791	9.523	9.361	9.271	9.186	8.978	8.68
2010-05-27 01:00:00	12.809	12.809	12.8	12.79	12.787	12.781	12.779	12.777	12.775	12.774	12.765	12.713	12.62	12.544	12.459	12.151	11.921	11.785	11.684	11.518	11.307	10.816	10.395	9.861	9.473	9.426	9.346	9.151	8.953	8.64
2010-05-27 02:00:00	12.786	12.782	12.77	12.764	12.761	12.759	12.758	12.753	12.747	12.743	12.733	12.723	12.675	12.604	12.494	12.351	12.181	12.045	11.874	11.713	11.637	11.421	10.32	9.556	9.423	9.406	9.351	9.096	8.763	8.47
2010-05-27 03:00:00	12.761	12.748	12.735	12.732	12.729	12.726	12.724	12.718	12.713	12.706	12.683	12.658	12.625	12.564	12.454	12.386	12.361	12.28	12.094	11.838	11.782	11.666	10.695	9.616	9.453	9.426	9.386	9.206	9.028	8.65
2010-05-27 04:00:00	12.711	12.703	12.695	12.692	12.689	12.688	12.687	12.684	12.681	12.68	12.675	12.673	12.669	12.665	12.644	12.636	12.631	12.605	12.544	12.343	11.762	10.776	9.645	9.546	9.448	9.431	9.396	9.326	9.033	8.58
2010-05-27 05:00:00	12.691	12.683	12.675	12.672	12.669	12.668	12.667	12.663	12.66	12.659	12.656	12.653	12.652	12.651	12.644	12.636	12.633	12.625	12.559	12.098	10.682	9.606	9.445	9.401	9.378	9.161	8.896	8.726	8.613	8.5
2010-05-27 06:00:00	12.696	12.683	12.676	12.675	12.673	12.672	12.671	12.669	12.666	12.665	12.66	12.658	12.655	12.654	12.654	12.646	12.636	12.6	12.504	11.433	10.067	9.816	9.52	9.386	9.173	8.876	8.566	8.524	8.483	8.47
2010-05-27 07:00:00	12.681	12.676	12.67	12.667	12.664	12.663	12.662	12.659	12.655	12.652	12.648	12.644	12.64	12.639	12.639	12.626	12.601	12.58	12.514	10.863	10.047	9.871	9.45	9.316	9.013	8.931	8.841	8.581	8.483	8.43
2010-05-27 08:00:00	12.671	12.665	12.661	12.66	12.658	12.657	12.657	12.651	12.648	12.646	12.643	12.638	12.635	12.633	12.633	12.626	12.601	12.575	12.529	11.118	10.007	9.856	9.485	9.341	9.098	8.976	8.901	8.706	8.448	8.37
2010-05-27 09:00:00	12.691	12.686	12.682	12.68	12.677	12.675	12.674	12.667	12.666	12.664	12.653	12.646	12.645	12.642	12.639	12.636	12.601	12.57	12.549	11.083	10.042	9.951	9.53	9.356	9.233	9.056	8.926	8.696	8.493	8.335
2010-05-27 10:00:00	12.741	12.731	12.72	12.714	12.71	12.706	12.697	12.686	12.683	12.676	12.668	12.659	12.655	12.651	12.649	12.646	12.596	12.545	12.519	11.193	10.222	9.921	9.48	9.331	9.178	9.031	8.711	8.536	8.433	8.235
2010-05-27 11:00:00	12.766	12.754	12.745	12.739	12.737	12.735	12.717	12.697	12.681	12.679	12.648	12.634	12.63	12.626	12.617	12.607	12.581	12.545	12.509	11.508	10.187	9.641	9.435	9.261	9.158	8.866	8.606	8.521	8.468	8.315
2010-05-27 12:00:00	12.831	12.81	12.808	12.806	12.799	12.791	12.747	12.717	12.696	12.694	12.663	12.618	12.61	12.601	12.597	12.593	12.561	12.532	12.322	11.633	10.112	9.591	9.31	9.151	8.928	8.646	8.531	8.461	8.353	8.145
2010-05-27 13:00:00	12.931	12.919	12.909	12.893	12.875	12.856	12.807	12.777	12.741	12.719	12.683	12.633	12.625	12.617	12.61	12.597	12.536	12.51	12.484	11.668	10.342	9.666	9.36	9.101	8.688	8.566	8.451	8.431	8.323	8.115
